|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset               |
|00083502001|2020-03-22 12:48:35|    96.56000|    96.54900|    96.54900|   194.53200|   388.54600|   332.24500|    0.00000| 1256.89100|2.034 (1RXS J032342.6-011131)|
|00038371002|2009-03-20 00:42:59|    98.55700|    98.54600|    98.55700|   197.63300|   395.54100|   198.44900|    5.01300| 1128.27100|2.490 (1RXS J032342.6-011131)|
|00041733001|2010-10-09 23:11:00|    96.77000|    96.77000|    96.78100|   193.77100|   387.77400|   260.07900|    0.00000| 1158.06700|2.496 (1RXS J032342.6-011131)|
|00038371001|2009-03-19 07:03:16|   434.16700|   434.20000|   434.16700|   870.14300|  1742.17300|  1037.64500|   45.48700| 5975.92800|3.544 (1RXS J032342.6-011131)|
