|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset         |
|07000211001|2015-12-28 09:45:08|   417.99300|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|    0.00000|  419.07200| 5.814 (PMN J1402-3334)|
|07010091001|2017-08-17 18:44:37|    55.13200|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|    0.00000|   57.65800| 8.228 (PMN J1402-3334)|
|03105594001|2019-01-01 01:51:35|   409.54200|     0.00000|     0.00000|   401.77500|     0.00000|     0.00000|    0.00000|  817.37700| 9.290 (PMN J1402-3334)|
|07000210001|2015-12-28 09:43:25|   192.30400|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|    0.22200|  195.55000|14.857 (PMN J1402-3334)|
|07000199001|2015-12-28 09:23:06|   113.70500|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|    0.00000|  115.32600|17.884 (PMN J1402-3334)|
