|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset |
|00085125009|2015-09-27 14:00:58|  1008.33200|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|    0.00000| 1008.20100|13.526 (OX 110)|
|00085125004|2015-06-11 02:44:58|   373.44200|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|    0.00000|  373.01200|13.649 (OX 110)|
|00085125008|2015-09-26 17:25:58|     0.00000|     0.00000|     0.00000|   327.95400|     0.00000|     0.00000|    0.00000|  328.03100|14.167 (OX 110)|
|00085125007|2015-09-06 12:26:58|     0.00000|     0.00000|     0.00000|   155.36600|     0.00000|     0.00000|    0.00000|  157.95000|15.043 (OX 110)|
|00085125001|2015-03-24 22:44:59|     0.00000|     0.00000|     0.00000|     0.00000|   241.65400|     0.00000|    0.00000|  243.01400|16.246 (OX 110)|
|00085125005|2015-06-15 23:24:59|   344.76800|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|    0.00000|  345.99800|16.263 (OX 110)|
|00085125003|2015-04-09 01:15:58|     0.00000|     0.00000|     0.00000|     0.00000|  1526.25000|     0.00000|    0.12700| 1530.12200|16.930 (OX 110)|
|00085125002|2015-04-03 07:45:00|     0.00000|     0.00000|     0.00000|   192.40300|     0.00000|     0.00000|    0.00000|  193.05000|17.722 (OX 110)|
