|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset         |
|00040519001|2010-03-04 01:33:00|   425.68300|   425.67200|   425.65000|   852.62400|  1706.74900|  1252.46800|    0.00000| 5238.63700| 1.889 (PMN J0625-5438)|
|00089121001|2020-09-11 00:23:34|     0.00000|     0.00000|     0.00000|  1370.35500|     0.00000|     0.00000|    8.22700| 1384.01700|13.451 (PMN J0625-5438)|
