|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset   |
|00036376051|2015-11-03 06:07:57|   408.42800|   408.40600|   408.41700|   819.38200|  1641.45600|  1264.79200|   47.97800| 5075.83200|2.097 (4C +71.07)|
|00036376064|2016-03-22 01:33:57|   108.53100|   108.56400|   108.55300|   217.54700|   435.55800|   384.31000|    0.00000| 1414.10900|2.182 (4C +71.07)|
|00090080002|2010-02-20 16:28:00|     0.00000|     0.00000|     0.00000|  1061.76400|     0.00000|     0.00000|    0.00000| 1064.92900|2.195 (4C +71.07)|
|00036376065|2016-04-03 17:49:58|   380.42600|   380.40400|   317.64900|   764.36100|  1513.55100|   941.10800|    0.11900| 4444.47400|2.232 (4C +71.07)|
|00036376025|2013-12-15 17:20:58|   227.55400|   227.53200|   227.56500|   456.54200|  3204.47800|   703.18300|    0.10800| 5102.34300|2.306 (4C +71.07)|
|00036376024|2012-04-03 10:25:00|    87.76700|    87.77800|    87.76700|   175.76500|   351.77400|   304.28800|    0.12400| 1120.75900|2.392 (4C +71.07)|
|00036376066|2016-05-02 23:58:58|   372.10700|   372.11800|   372.10700|   746.06800|  1494.11100|  1047.22300|    0.00000| 4461.24500|2.396 (4C +71.07)|
|00036376003|2008-02-10 03:23:00|     0.00000|     0.00000|     0.00000|  4145.92900|     0.00000|   515.35900|   28.62700| 4635.99700|2.443 (4C +71.07)|
|00036376040|2015-08-11 17:51:58|   181.20500|   165.54900|    84.78800|   493.28200|   406.91600|   287.19800|    0.14100| 2710.25000|2.469 (4C +71.07)|
|00036376031|2015-03-17 17:15:59|    90.77900|    90.77900|    90.86700|   181.76700|   363.77700|   291.96400|    8.48000| 1128.28200|2.481 (4C +71.07)|
|00036376058|2016-02-07 01:05:58|    79.75700|    79.76800|    79.76800|   159.76800|   319.77800|   268.26500|    0.13900| 2625.14700|2.493 (4C +71.07)|
|00036376007|2010-03-21 11:49:01|     0.00000|     0.00000|   602.39700|     0.00000|     0.00000|     0.00000|    0.00000|  609.22800|2.504 (4C +71.07)|
