|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset|
|00035929003|2007-12-03 06:25:00|   265.33100|   265.40800|   265.30900|   534.31300|  1069.26700|   598.37100|    0.00000| 3196.79700|3.054 (OF 200)|
|00035929001|2007-01-26 01:06:11|   161.56600|   161.56600|     0.00000|   323.52900|   567.22500|     0.00000|   11.41800| 1234.32400|3.299 (OF 200)|
