|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset         |
|00083593001|2018-07-17 06:55:57|    78.55400|    78.55400|    78.49900|   158.53200|   317.56000|   218.69500|    0.00000|  979.57900| 0.728 (PMN J2227+0037)|
|00083593002|2018-10-11 13:05:57|   165.56000|   165.51600|   165.54900|   331.52800|   665.49500|   443.77700|    0.00000| 1986.23200| 3.284 (PMN J2227+0037)|
|00049574002|2013-09-30 09:02:59|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|   444.25200|    0.00000|  446.29100| 7.532 (PMN J2227+0037)|
|00049574003|2014-04-16 03:39:59|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|  7199.51000|    0.00000| 7208.55400| 9.479 (PMN J2227+0037)|
|00049574001|2013-04-16 09:46:59|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|   711.08300|    0.00000|  712.06600|10.120 (PMN J2227+0037)|
|00049573005|2015-01-11 17:23:58|     0.00000|     0.00000|     0.00000|     0.00000|     0.00000|   554.47000|    0.00000|  556.61600|18.422 (PMN J2227+0037)|
